belief,plausibility
0.0,1.0
0.0,0.8848080133555927
0.0,0.8011049723756907
0.09183611858391642,0.8106521578703735
0.08949522054363544,0.7555262632198695
0.1513317037729673,0.7648451185916163
0.14807120839778648,0.7263661471339167
0.14544516430970036,0.6953746983248469
0.14329443849432677,0.6699927524116407
0.18142237294469823,0.679862453723876
0.17912222883916637,0.6606170201191053
0.17717522670168828,0.6443263449935499
0.1755108641943654,0.6304005313665177
0.1740757337297303,0.6183927149845385
0.1989367167250697,0.6271494413117995
0.1975087722704082,0.6174454684860193
0.1962536894622902,0.6089162225308828
0.21555676379058017,0.6163415039587197
0.2143429315412283,0.6092594035572422
0.23040629236795931,0.6156554053812937
0.24449379874849042,0.621264674666727
0.2432801597124074,0.6156014111441339
0.2552673538910485,0.6205129386424366
0.26594803513330517,0.6248891470228282
0.2647806481599856,0.6202388722021005
0.26371816953918165,0.6160064987982441
0.26274817159569125,0.6121425212861902
0.26186004227909215,0.6086046666647815
0.2610446717081504,0.6053566458094255
0.26922489705586256,0.6090625758786776
0.2684605662565496,0.6061854000270668
0.26775405891510906,0.6035258894282447
0.26709960201090494,0.6010623126596665
0.2664921346603393,0.5987756190012913
0.2731989989057712,0.601978081880431
0.2726268195223991,0.5999217540959323
0.2720929424787424,0.5980030792357736
0.27159398141514257,0.5962098872259245
0.27735267455184837,0.59904200097029
0.2768812983443694,0.5974137504955707
0.27643884004197533,0.5958853896460283
0.28155630443815244,0.5984433429088067
0.2811376122059453,0.5970468223414671
0.28074310731106766,0.595730977056474
0.2803709423126078,0.5944896450354491
0.28001944455413874,0.5933172472422341
0.2796870965145474,0.5922087220843688
0.27937251870898216,0.5911594683803187
0.27907445476587867,0.5901652955848689
