belief,plausibility
0.0,1.0
0.1594541131835286,1.0
0.1555928391200143,0.8558954924538074
0.15265958854112763,0.7464252442333712
0.2491433479746221,0.7533837078584336
0.2435978807841805,0.6780142096647191
0.3110406258915525,0.6866006831893171
0.30431745814641875,0.6330019674267742
0.2988506311802127,0.5894191035458662
0.29433623067375214,0.5534292132505966
0.2905590464053647,0.5233165887172302
0.27581062039960164,0.47782141339636397
0.2641147923871268,0.4417427331533117
0.2521593946755422,0.4670127590773111
0.2816416999457581,0.47989166626348634
0.30662098043132235,0.49080349395139844
0.30291006694465505,0.4761425344359207
0.2996649351284561,0.46332177039746514
0.2896025580808687,0.48134276006439913
0.307688021802514,0.49021020619291644
0.3235268849435859,0.49797612626010945
0.32055955660158236,0.48864874105814005
0.33393617971246775,0.49549804109859485
0.33120441242053794,0.4875724073388321
0.32874233367365646,0.48042921674089
0.3209433730014321,0.46587872756575033
0.31882269632070503,0.45991874788025355
0.3289599708959734,0.46587271078764947
0.326995954339187,0.46067746854806624
0.325198185780212,0.4559219876829437
0.333794570570556,0.46120658411973003
0.332124578502769,0.4570106814277394
0.3305846891672646,0.45314166556063273
0.3291614071572112,0.44956562892390883
0.3278429781537735,0.4462530384563066
0.3348403016552992,0.45086217661072214
0.33360705785330735,0.44789243210959095
0.33245831647824375,0.44512617585409076
0.3313863693642797,0.44254484599696386
0.3303843834981941,0.4401319881247311
0.3362290440171282,0.44417856634705466
0.33528643064603786,0.44198853175152486
0.3344015039852523,0.43993252442013586
0.3395981954717896,0.4436026698949791
0.3387637671705984,0.4417247656042963
0.337977411047092,0.43995504909752214
0.34263237724836243,0.4432996807633407
0.3418892426943687,0.4416742973463955
0.3411865512441984,0.4401373710600348
