belief,plausibility
0.0,1.0
0.1594541131835286,1.0
0.1555928391200143,0.8558954924538074
0.2788914640551222,0.8613133493849606
0.37018197222269883,0.8650483644840308
0.4413165023120697,0.8679587277767986
0.4979867606152636,0.8702773069443293
0.5439664901718114,0.8721584990593915
0.5990979423236507,0.8789177722214296
0.641754006445132,0.8841475272552791
0.6685998057365061,0.8858825422136619
0.6368115234198584,0.8260302505568646
0.6640918454652904,0.8319386724501312
0.6865511489198125,0.8368029493460277
0.7018674978744184,0.8390046037290257
0.71510911732325,0.8409080253332157
0.7266458628061877,0.842566379183296
0.7367667374211749,0.8440212081390674
0.7457006024146271,0.8453054099470989
0.7192818694555562,0.850785940674293
0.6991736194548106,0.8218253731207943
0.7099494699471534,0.82548208230498
0.7161601113788839,0.8267157133745232
0.7249799186309647,0.8298226983387801
0.706186407562219,0.8049845149779279
0.6910783134406887,0.7847745832826
0.6983956712578977,0.7879858157613857
0.7026696645725792,0.7892452686265918
0.708880752486514,0.792043488492094
0.7125272988440817,0.7931592952900381
0.7178564170825696,0.7956187734052588
0.7209975330676539,0.796613902068241
0.7238946868887549,0.797531741722089
0.7283047147758945,0.7996571438523438
0.7323411983006134,0.8016025171927695
0.7347292280993858,0.8024069529279285
0.7369489548476288,0.8031546938143668
0.7390161794363951,0.8038510625668245
0.7422960341654127,0.8055204435710867
0.7284830253721296,0.7895536593677364
0.7172980306659213,0.7765247842284182
0.7202539767344037,0.7781910589637083
0.7219063000341494,0.7788683902762993
0.7234584334815172,0.7795046511009113
0.7249184786596636,0.7801031624921796
0.7162364629270924,0.7700965313509087
0.7186981876868245,0.7715846359933223
0.7210044036349832,0.7729787360629161
0.723168442972286,0.7742868908318337
